Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,60.01482773,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Morocco,MAR,..,24.64476585,41.03374863,42.50144196,44.27557755,40.62820816,41.49453354,42.5061264,42.97889328,40.19127655,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mozambique,MOZ,..,51.16903305,25.86808205,24.03585434,24.75364113,27.63558006,27.03023338,22.80374527,21.41061974,21.17101097,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Myanmar,MMR,..,13.15911674,11.95902157,17.21872711,18.87417793,24.1849556,21.99240685,13.98528099,14.79479027,14.82879353,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Namibia,NAM,..,49.53969955,41.629673,41.78018951,46.11830139,46.18602371,42.21051788,46.8969841,46.50363922,46.05905533,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nauru,NRU,..,87.88238525,54.96065521,45.43304825,55.52309036,57.89786148,54.45688248,68.5386734,72.77258301,82.76248169,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nepal,NPL,..,15.510355,17.89261246,17.51914024,16.34459686,17.2130394,16.63467789,18.57956314,22.33550072,25.04764748,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Netherlands,NLD,..,69.03778076,67.31575012,66.77953339,67.30519104,67.64838409,65.06962585,63.99087143,64.50242615,64.91635132,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,New Zealand,NZL,..,74.48747253,78.7793045,78.51128387,77.63803864,77.43386841,74.69454193,74.55415344,75.4573822,74.8283844,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nicaragua,NIC,..,49.19630814,47.3896904,50.06705093,50.64857101,52.12518692,56.08240509,57.78796768,58.15778351,59.81373215,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Niger,NER,..,21.28073692,26.10781479,24.14341927,30.01208878,28.67515373,20.7880249,24.28881836,33.80760956,33.20014572,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nigeria,NGA,..,18.31479263,14.43568897,16.20215034,14.30348778,13.31774426,16.44574738,13.02093124,14.1832571,14.86651897,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,North Macedonia,MKD,..,53.12498093,62.23397064,62.51174164,65.6476059,63.89249039,64.94880676,63.65433502,56.97238922,57.32185745,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Norway,NOR,..,81.68249512,84.42308044,84.75523376,85.02294159,85.2889328,85.51460266,85.37944794,85.1206665,85.32311249,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Oman,OMN,..,81.75173187,81.82298279,82.43119812,87.24064636,89.76596832,89.41586304,88.85218811,87.15279388,87.65876007,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pakistan,PAK,..,35.12149048,26.08548927,28.74642944,26.99662399,25.65797043,27.53954887,28.73687363,31.58506393,35.53565979,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Palau,PLW,..,53.12785339,37.45054626,37.09765244,38.46257782,36.53389359,34.44550705,52.27713776,50.62214279,58.90964127,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Panama,PAN,..,67.59046173,65.19909668,60.42858505,62.28668594,62.14904022,62.44992065,64.95343018,63.59411621,63.90228271,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Papua New Guinea,PNG,..,84.29892731,65.2603302,68.32616425,66.21203613,61.77156067,75.75406647,71.99608612,75.41254425,70.04398346,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Paraguay,PRY,..,42.24786758,48.76352692,46.3371315,43.59133911,47.69022751,46.84626007,46.8536377,45.46972656,43.75862885,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Peru,PER,..,50.25932693,52.14894867,53.56421661,56.10329437,60.57286835,61.92190552,62.76795197,63.35170746,62.61496735,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Philippines,PHL,..,44.39830017,26.38143921,26.28685188,26.21487999,27.59074783,31.48732567,31.71128273,31.91047287,32.65325928,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Poland,POL,..,68.21466827,71.02577209,69.82839203,70.29511261,69.93572235,69.33325958,68.80953979,68.82284546,71.08643341,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Portugal,PRT,..,70.44559479,67.66681671,65.53934479,66.89216614,66.04912567,66.13419342,61.39670563,61.01301956,61.45135117,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Qatar,QAT,..,59.51539993,73.54415894,79.14241791,84.17029572,86.32959747,83.84815216,79.23058319,77.35030365,74.66919708,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Romania,ROU,..,79.25977325,74.97605133,76.86502838,78.95140839,78.88207245,77.94290924,78.18263245,78.58639526,79.69070435,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Russian Federation,RUS,..,59.35673141,62.6505928,63.70746613,62.38064194,61.7865448,58.71852493,56.95004272,57.08874893,59.45658112,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Rwanda,RWA,..,18.07324982,27.69838524,25.3326683,31.96669006,31.46540451,31.60599136,32.06668091,32.55947495,31.47870636,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Samoa,WSM,..,83.56368256,68.02096558,78.29169464,64.67590332,70.45822906,79.11031342,76.64009857,74.92983246,72.20490265,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,San Marino,SMR,..,73.42735291,81.75125885,82.34684753,81.39903259,81.31746674,80.62988281,81.18349457,83.02155304,83.9313736,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sao Tome and Principe,STP,..,32.78919601,33.29079056,32.57883453,33.54168701,35.13707733,31.6226368,40.31388474,46.02723312,43.96152115,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Saudi Arabia,SAU,..,72.05239105,67.06874084,68.28318024,69.59436035,71.36855316,68.47387695,66.71134186,64.24428558,62.4380188,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Senegal,SEN,..,35.39120102,31.04087448,28.57411766,26.69487572,24.56830215,24.60214424,25.0662632,23.06848145,23.77280235,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Serbia,SRB,..,65.43389893,61.12114334,62.11655807,59.86000443,58.25764465,57.68480301,57.57844543,57.47877502,59.36805725,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Seychelles,SYC,..,82.11167908,62.79608536,70.14705658,71.10069275,69.43903351,70.73109436,69.14846039,73.04444122,74.46971893,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sierra Leone,SLE,..,18.03897095,6.69384241,8.9897995,6.9695344,6.77968645,8.03731632,11.17266655,11.15157795,9.7133646,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Singapore,SGP,..,36.332901,37.1176033,39.30094528,41.70170212,45.03730392,47.07733536,47.34394073,48.20436096,50.34536743,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Slovak Republic,SVK,..,88.44744873,73.29391479,71.63899994,73.67860413,79.59914398,78.84928131,79.78240967,79.1057663,79.2390976,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Slovenia,SVN,..,71.39096069,72.26573944,70.85122681,70.30366516,70.52433014,71.35444641,72.28774261,71.79818726,72.40888214,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Solomon Islands,SLB,..,92.74543762,49.53022003,62.47202682,58.68890762,59.08486176,69.90416718,70.99117279,74.6074295,79.05570221,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Africa,ZAF,..,36.78878784,54.43531418,54.97160721,54.54249954,53.71285629,53.55438614,53.8157959,53.6509819,54.04961014,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,8.44199467,10.77708054,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Spain,ESP,..,71.63855743,73.48574829,72.11062622,71.00798798,70.26591492,71.31734467,71.55433655,70.65270996,70.40327454,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sri Lanka,LKA,..,53.62960815,42.54272461,42.22399521,45.41758728,44.72919846,43.95829391,43.12142181,42.45587158,41.09188461,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Kitts and Nevis,KNA,..,41.9220047,36.99466705,39.16942596,38.04808426,45.36776352,40.96586609,42.2446022,43.25059509,46.51912308,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Lucia,LCA,..,34.41187286,35.14691544,40.58450699,40.23097229,44.37312317,47.09469223,43.16038513,47.54214478,47.25354004,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Vincent and the Grenadines,VCT,..,69.88700104,56.6443634,62.02176666,62.09968185,61.60971451,64.38108826,65.40081787,66.4434967,68.23709869,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sudan,SDN,..,33.82594299,22.84302902,26.2535038,16.53942871,25.27283669,31.14130402,23.52191353,18.00793648,22.84470367,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Suriname,SUR,..,48.38562012,40.63019562,40.9983902,42.10774994,41.50099945,54.47964478,61.90745163,58.22666168,65.93087006,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sweden,SWE,..,84.47544098,84.44082642,84.21382904,84.02948761,84.02729797,84.07814026,84.41863251,84.75862122,85.09215546,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Switzerland,CHE,..,28.56611252,32.94056702,33.74250793,32.78794861,32.09706116,31.81683159,30.99546051,31.55606651,31.22076988,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Syrian Arab Republic,SYR,..,35.53107834,45.19852829,45.28663635,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tajikistan,TJK,..,20.75226974,22.27582359,26.88271332,29.09111404,31.16981316,29.60548019,28.57442474,29.00391769,27.04555702,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tanzania,TZA,..,21.83891296,25.45134735,23.43128204,25.50709915,29.87491226,34.44834518,40.6240921,43.36045837,42.94792938,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Thailand,THA,..,55.18834686,76.42584229,76.07963562,75.95276642,75.68395233,74.93961334,75.95375061,76.58328247,76.27262115,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Timor-Leste,TLS,..,..,51.97423172,59.3156929,52.10203552,54.27038574,57.43532944,49.64109802,65.9895401,60.64471054,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Togo,TGO,..,11.85871506,24.10433197,26.55365372,21.21816826,21.93753052,20.38413048,20.06931305,15.3088007,17.04209137,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tonga,TON,..,76.16755676,68.5317688,50.35998154,65.70552826,54.59587097,59.03458405,58.65516663,56.67067337,63.24516678,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Trinidad and Tobago,TTO,..,37.00175476,49.87123108,48.80482864,51.51268768,50.2715416,51.4764328,50.29170609,52.41583633,49.28736877,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tunisia,TUN,..,52.6692276,56.41347122,56.96455765,59.0912056,58.13360977,57.01126862,56.63595963,57.12164688,57.36838531,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkey,TUR,..,61.67596436,79.12835693,79.17140961,78.349617,77.60512543,78.13336182,78.44212341,77.71027374,77.38227081,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkmenistan,TKM,..,46.64530563,25.97604942,26.72743416,28.53607178,26.96157074,23.94773293,18.57820511,22.32905006,18.12068748,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tuvalu,TUV,..,99.46162415,85.64492035,87.89098358,74.82494354,83.75239563,78.8657608,77.35723877,70.24300385,79.86742401,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uganda,UGA,..,24.7365036,15.07959175,16.82166862,17.81628418,14.5558033,15.01076698,15.44054413,14.9699316,15.83077049,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Ukraine,UKR,..,47.32231903,50.22924423,52.55918503,48.10190582,47.99580765,47.41264725,48.23514938,47.29561615,47.94291687,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Arab Emirates,ARE,..,68.83045959,72.42097473,72.54479218,71.97174072,70.97637939,71.25105286,71.59803772,54.81139374,51.57845688,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Kingdom,GBR,..,76.82836914,81.98135376,81.29374695,79.80125427,80.03320313,80.14238739,80.38079834,79.48135376,78.60370636,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United States,USA,..,44.19009399,48.67468643,48.55210876,48.96592331,50.20534897,50.69922638,50.38727951,50.2542038,50.4128685,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uruguay,URY,..,41.5463028,61.49155045,64.22066498,66.44005585,68.12014008,68.40409851,69.93380737,69.90060425,72.96691895,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uzbekistan,UZB,..,39.22728348,43.33781433,45.52782059,44.98156738,52.20277786,49.78010941,43.59277344,41.49798203,38.16909409,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Vanuatu,VUT,..,74.54830933,65.60494995,58.43972015,51.12480927,16.11455154,48.57041931,45.50036621,52.31285095,63.47229004,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Venezuela, RB",VEN,..,45.86610413,42.89540482,44.2682724,38.54175949,34.47436523,45.26847458,47.27832794,59.81969833,47.84740067,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Vietnam,VNM,..,34.89794922,38.69340134,41.91252899,47.11077499,41.95794296,41.80939484,47.43162537,46.10822678,45.56027603,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Yemen, Rep.",YEM,..,50.83430862,22.89780807,23.89010239,19.74684525,16.18166351,10.18244362,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zambia,ZMB,..,44.48287582,34.78886795,33.02013779,27.92364693,49.45684052,47.13626099,38.28965759,40.35073853,39.08369827,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zimbabwe,ZWE,..,..,26.22769737,28.89102173,28.38295746,33.5840416,20.81795883,23.10277176,29.05345917,27.9711628,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Arab World,ARB,..,54.9308865647815,60.2761829497748,59.1235965344636,59.5555755521011,61.0333649476127,58.3125551918245,57.3300285281179,56.3609300762303,56.9365942051412,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Caribbean small states,CSS,..,47.2846996777088,50.278522446921,50.1019556882456,51.4916256363773,50.8539276784895,53.3110830017196,53.9111674903698,56.3802440676996,54.6190284724558,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Central Europe and the Baltics,CEB,..,73.8031804946679,72.9501651231865,71.9773266970454,73.0763134746827,73.1854491266026,72.6808421012202,72.4523070434778,72.4793111714996,74.0753353426346,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Early-demographic dividend,EAR,..,45.893580470701,48.2337176689471,48.9326627580199,48.8979482147887,49.902573726193,50.6039082978201,49.8446316663771,50.422204289105,48.5752073770945,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific,EAS,..,70.3327671473022,70.8429074012623,70.527740035214,68.8085551873613,68.3567804096622,68.3701216858441,68.1161432390929,67.0589857849933,66.4784685151565,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific (excluding high income),EAP,..,26.4450760891679,51.5029716156716,53.619289375886,55.0720626457629,56.4705880107003,58.453967508038,56.8426297118323,55.740974552402,55.6987544986987,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,26.4542571487023,51.502292463902,53.6182631756718,55.071230344196,56.4696085575345,58.452677532535,56.8426349726452,55.7410329877776,55.6992190680161,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Euro area,EMU,..,74.2793496260381,73.2733032981161,72.9099359431406,73.1215070991282,73.236286081373,73.4603456773781,73.4376597601195,73.6254593145071,73.7252128715273,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia,ECS,..,73.0667246376372,72.9616767620304,72.6586166055795,72.4446775122909,72.6005097266994,72.5912946534032,72.4665879122745,72.3472920976635,72.515182762076,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia (excluding high income),ECA,..,58.2455513231837,63.9498074929679,64.3270050589391,63.1338662952317,62.9193139256941,61.2289782191458,60.6951614320411,59.8758082104469,60.5031470296253,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,61.9037260413332,65.8061306958404,65.8193656821806,65.0276575389927,64.9288683609253,63.7059784012537,63.3561509765487,62.7535028798458,63.9141034706725,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,European Union,EUU,..,74.7790163937001,73.9350484714655,73.6048291413022,73.8617721964025,73.9281241014791,74.0997691874412,74.0759593477627,74.2528459583416,74.4348775950061,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Fragile and conflict affected situations,FCS,..,36.7000899778441,34.2578253489607,31.9665357414662,27.8211823676413,26.5672376609114,28.9813676419796,27.3789169058547,32.5368534006099,29.5083305721038,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Heavily indebted poor countries (HIPC),HPC,..,27.6187507304467,25.8223964736506,26.5039772161911,25.8204972572068,26.7719100901703,28.8419187891852,28.3873800985201,27.4846998164642,29.9628399876235,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,High income,HIC,..,59.347346198984,63.2080236555629,62.6908675024621,62.3617138980397,62.6263773572721,61.8329868434976,61.5540733662923,61.3992070250115,61.574319571707,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IBRD only,IBD,..,42.0392538800479,52.122772290102,52.8349306543935,53.4533212546373,54.0748071095793,54.8946381830915,53.8492852132963,53.3800969594374,53.294410825826,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA & IBRD total,IBT,..,41.3722641808751,50.6888548054737,51.4360510415382,51.930631792331,52.4790707457966,53.2549983114314,52.286360807891,51.9513088975746,51.9855327311185,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA blend,IDB,..,29.7830403652819,23.1916632170463,25.4734029348394,24.0556784767955,24.3154561093801,26.0903571956548,25.4570669252504,26.5549852011994,26.9195546955942,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA only,IDX,..,28.9501170198094,25.2903001808051,25.7113503345858,24.1836406851868,24.4430304974311,25.4683503141087,25.1019367357761,24.428252283296,26.0565759245454,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA total,IDA,..,29.279176223188,24.4211401905413,25.6087034847047,24.1268060098022,24.3856426506777,25.7372388663251,25.2529545773399,25.2835364633802,26.4376014519283,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Late-demographic dividend,LTE,..,42.4380882216136,55.3794463107506,56.1903216343543,57.0540183386502,57.4846982153473,58.2561908367671,57.0027254312542,55.7964269684101,56.2650374503477,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & Caribbean,LCN,..,46.9166509283866,50.4532733110057,50.514056145515,51.5526673674718,51.5299720311885,52.9548718541776,51.9593665558581,52.0279636360588,51.1972546904251,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & Caribbean (excluding high income),LAC,..,47.3512694436009,50.4078485779451,50.4288499050232,51.498622779738,51.447738144549,52.9556177502243,51.7171428014196,51.7640857000051,50.7709177249947,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,46.4159345427693,49.7474558074424,49.9489311564215,50.9152034154998,50.708714256812,51.947702060725,50.8827086105021,51.0751553495261,50.1811766007206,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Least developed countries: UN classification,LDC,..,27.9539868353536,24.4951800338159,25.4969230452884,24.7879748772655,24.6864804394762,24.5986785315948,23.4140601489613,23.3232514422682,23.7957405804129,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Low & middle income,LMY,..,40.4343514236259,50.0801076459216,50.9174339437244,51.4169239766254,52.0523413782237,52.9851457803644,51.917157135278,51.5259647355655,51.42564882157,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Low income,LIC,..,27.9241605781554,20.7493745365333,22.0448683663597,18.9767003967834,19.5670021769978,21.5232862559558,21.0358358004987,19.5824264603862,20.6321970637168,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Lower middle income,LMC,..,31.2602485552513,34.8883097267071,35.2734866246703,32.9557327249768,32.6356606274731,33.0037937516122,33.2421437175901,33.4120604003875,33.1541895216049,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa,MEA,..,54.9288847609617,54.6913362088566,54.2250511057887,57.2090142699974,60.413666383478,58.8921358620655,58.0869519427529,58.0104665503462,56.3572630460251,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa (excluding high income),MNA,..,40.609506586558,43.9299925637917,41.8549874793944,44.1603541378537,48.3850854914233,46.7991064999208,46.9323328242884,48.9807692286312,46.4907489222398,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,40.6095065865579,43.9299925637917,41.8549874793944,44.1603541378537,48.3850854914233,46.7991064999208,46.9323328242884,48.9807692286311,46.4907489222398,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle income,MIC,..,40.6571367289898,50.5796331093755,51.3734635232249,51.9096539908797,52.567727162409,53.5320649201659,52.4240000581664,52.0471814232574,51.8036141460788,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,North America,NAC,..,45.4966797645072,50.3859852411409,50.2744190450432,50.6244569761503,51.6226056951707,51.9077402869876,51.5181558018328,51.4225453608073,51.5805200170992,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,OECD members,OED,..,59.1760994239231,63.1699775917953,62.6272162721626,62.281012453202,62.5171018252567,61.7477846473323,61.4972056652243,61.3629243702012,61.5209084182082,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Other small states,OSS,..,60.6707277749419,61.4355562878705,64.3597597082041,66.2544698526684,67.3843715830959,67.0417302103196,66.1646961069109,65.4991411501725,64.7383622949415,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pacific island small states,PSS,..,69.7122633075654,55.3225020673702,55.7688735171239,54.754187699182,54.3860763208015,57.8900065257944,59.561245650875,60.7473140830549,63.9812427514351,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Post-demographic dividend,PST,..,59.2508639002668,63.0803168732035,62.5439279728864,62.1703210775613,62.4313706553935,61.6647040572082,61.3976440734941,61.265550918292,61.4293365916485,..,..
